vendor_id	pickup_datetime	dropoff_datetime	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	trip_duration	distance	id	HourType	Partition	$L-trip_duration
2	6/20/16 21:05	6/20/16 21:47	-73.99	40.757	-73.955	40.678	2556	5.771	id2050990	21	1_Training	2006.251
2	5/8/16 21:13	5/8/16 21:16	-73.95	40.777	-73.943	40.786	135	0.739	id3780362	21	2_Testing	181.483
2	1/14/16 19:14	1/14/16 19:23	-73.995	40.75	-73.994	40.736	533	1.005	id2233338	19	1_Training	499.374
2	1/19/16 8:00	1/19/16 8:17	-73.96	40.782	-73.972	40.755	1035	1.96	id1445390	8	2_Testing	895.958
2	3/22/16 20:24	3/22/16 20:33	-73.998	40.721	-73.988	40.721	574	0.499	id0345679	20	1_Training	486.822
1	2/25/16 15:30	2/25/16 15:35	-73.998	40.726	-73.99	40.731	304	0.555	id0570525	15	2_Testing	290.304
2	2/13/16 8:10	2/13/16 8:12	-73.978	40.737	-73.973	40.744	138	0.54	id0872662	8	2_Testing	131.562
2	5/23/16 20:42	5/23/16 20:51	-73.965	40.775	-73.952	40.766	559	0.894	id3114338	20	2_Testing	487.187
1	3/8/16 2:44	3/8/16 3:04	-73.993	40.74	-73.84	40.72	1216	8.109	id2718231	2	2_Testing	765.102
2	1/11/16 6:21	1/11/16 6:25	-74.006	40.718	-74.014	40.716	212	0.416	id0618376	6	2_Testing	220.045
1	6/26/16 15:10	6/26/16 15:23	-73.958	40.742	-73.932	40.768	788	2.261	id1697059	15	2_Testing	683.383
2	6/18/16 0:41	6/18/16 1:10	-73.782	40.645	-73.962	40.767	1746	12.665	id1868620	0	1_Training	620.021
1	1/3/16 19:51	1/3/16 19:53	-73.962	40.768	-73.959	40.773	123	0.405	id0000569	19	1_Training	134.777
2	3/25/16 0:22	3/25/16 0:36	-73.998	40.675	-74.004	40.733	853	4.01	id0952827	0	1_Training	712.183
2	4/25/16 19:43	4/25/16 19:47	-73.951	40.711	-73.939	40.707	268	0.686	id0464363	19	1_Training	232.374
2	5/25/16 13:45	5/25/16 13:57	-73.98	40.754	-73.993	40.742	704	1.085	id0608846	13	1_Training	645.034
1	4/10/16 3:13	4/10/16 3:57	-73.982	40.766	-73.912	40.764	2678	3.665	id3567125	3	2_Testing	2213.318
1	6/17/16 8:54	6/17/16 9:06	-73.99	40.719	-73.996	40.737	715	1.274	id3996183	8	1_Training	654.453
1	6/25/16 7:30	6/25/16 7:48	-73.97	40.799	-74.017	40.705	1081	6.939	id1474156	7	1_Training	739.558
1	2/6/16 16:02	2/6/16 16:15	-74.002	40.75	-73.978	40.754	798	1.325	id0695483	16	1_Training	696.637
1	6/14/16 9:20	6/14/16 9:43	-73.991	40.756	-73.977	40.76	1348	0.774	id3609971	9	2_Testing	1193.187
2	3/5/16 10:23	3/5/16 10:45	-73.987	40.762	-74.008	40.712	1327	3.633	id3956459	10	2_Testing	1108.515
2	6/8/16 23:02	6/8/16 23:19	-74.008	40.745	-73.955	40.805	1030	4.98	id0088231	23	1_Training	820.964
1	2/2/16 18:28	2/2/16 19:09	-73.995	40.75	-73.962	40.712	2456	3.168	id1957034	18	1_Training	2071.924
2	4/1/16 12:46	4/1/16 12:52	-73.963	40.774	-73.956	40.779	326	0.504	id1838067	12	1_Training	327.248
1	1/3/16 3:33	1/3/16 4:09	-73.985	40.724	-73.884	40.717	2159	5.301	id3342568	3	2_Testing	1737.204
2	2/29/16 18:39	2/29/16 18:42	-73.982	40.769	-73.982	40.769	227	0	id3487442	18	1_Training	171.013
1	6/18/16 6:53	6/18/16 7:19	-73.976	40.776	-73.948	40.778	1535	1.453	id1401963	6	1_Training	1350.027
2	4/11/16 19:50	4/11/16 19:58	-73.984	40.751	-73.977	40.766	490	1.117	id1597742	19	1_Training	448.394
2	4/24/16 19:25	4/24/16 19:32	-73.973	40.761	-73.966	40.761	398	0.384	id3271420	19	2_Testing	384.579
2	2/20/16 13:06	2/20/16 13:23	-73.981	40.747	-74.005	40.739	1034	1.387	id0850673	13	1_Training	899.621
2	5/25/16 6:40	5/25/16 6:43	-74.005	40.724	-74.004	40.725	189	0.033	id0171820	6	2_Testing	161.981
2	2/26/16 18:45	2/26/16 19:04	-73.983	40.776	-73.969	40.802	1119	1.95	id0514543	18	1_Training	992.805
1	6/11/16 14:22	6/11/16 14:31	-73.968	40.763	-73.981	40.742	487	1.588	id1991106	14	1_Training	504.906
1	5/19/16 20:47	5/19/16 20:59	-73.987	40.757	-73.96	40.781	711	2.178	id2142187	20	1_Training	642.255
1	4/29/16 4:28	4/29/16 4:39	-73.986	40.719	-73.946	40.711	654	2.174	id0526379	4	2_Testing	579.702
1	5/31/16 23:12	5/31/16 23:28	-74.008	40.741	-73.971	40.801	947	4.558	id2548131	23	1_Training	791.84
2	5/14/16 3:27	5/14/16 3:51	-73.985	40.732	-73.91	40.697	1445	4.608	id2452855	3	2_Testing	1165.787
2	6/4/16 3:14	6/4/16 3:35	-73.983	40.732	-73.948	40.714	1276	2.215	id0315726	3	2_Testing	1087.459
2	2/17/16 17:39	2/17/16 18:08	-73.991	40.746	-73.983	40.771	1748	1.82	id2527828	17	2_Testing	1507.049
1	4/25/16 23:18	4/25/16 23:30	-73.982	40.76	-73.947	40.773	750	2.054	id1630336	23	1_Training	650.539
2	4/30/16 7:44	4/30/16 7:49	-73.961	40.761	-73.947	40.776	300	1.292	id2353964	7	2_Testing	296.779
1	3/10/16 18:52	3/10/16 19:08	-73.971	40.799	-73.99	40.767	963	2.417	id2393811	18	1_Training	847.827
1	4/11/16 17:41	4/11/16 17:46	-73.95	40.781	-73.96	40.77	313	0.884	id1774339	17	1_Training	292.895
2	1/25/16 23:32	1/25/16 23:42	-73.987	40.76	-73.991	40.745	621	1.072	id1610798	23	2_Testing	548.946
1	4/18/16 18:27	4/18/16 18:42	-73.974	40.757	-73.961	40.78	921	1.754	id2452120	18	1_Training	789.899
2	4/23/16 23:28	4/23/16 23:43	-73.975	40.787	-73.943	40.824	892	3.048	id2693088	23	1_Training	788.217
1	6/23/16 7:16	6/23/16 7:21	-73.994	40.751	-73.983	40.761	318	0.89	id0828675	7	2_Testing	293.324
2	4/25/16 17:37	4/25/16 18:23	-73.79	40.647	-73.982	40.757	2759	12.599	id1636593	17	1_Training	1497.082
2	1/17/16 3:24	1/17/16 3:27	-74.007	40.738	-74.004	40.738	156	0.15	id0747713	3	2_Testing	178.692
2	3/24/16 13:35	3/24/16 13:48	-73.988	40.738	-73.972	40.746	791	1.012	id3655477	13	2_Testing	693.335
2	4/4/16 9:21	4/4/16 9:37	-73.953	40.766	-73.983	40.734	962	2.734	id0642318	9	1_Training	841.143
1	2/24/16 11:45	2/24/16 12:08	-73.864	40.77	-73.946	40.78	1378	4.378	id2390585	11	1_Training	1138.377
2	2/8/16 18:24	2/8/16 18:28	-73.987	40.751	-73.978	40.753	220	0.479	id0369319	18	1_Training	230.117
1	6/21/16 18:09	6/21/16 18:16	-73.963	40.768	-73.954	40.773	448	0.571	id0720321	18	1_Training	377.476
1	1/6/16 15:23	1/6/16 15:38	-74	40.718	-74.015	40.71	878	0.945	id0860600	15	1_Training	805.721
2	4/1/16 13:33	4/1/16 14:00	-73.87	40.773	-73.913	40.681	1610	6.741	id1977372	13	2_Testing	1193.114
2	3/27/16 11:55	3/27/16 12:05	-73.987	40.762	-73.978	40.792	604	2.145	id2437858	11	2_Testing	541.408
1	4/8/16 20:19	4/8/16 20:23	-74.004	40.726	-73.999	40.735	191	0.674	id2165807	20	1_Training	242.615
1	5/27/16 17:58	5/27/16 18:16	-73.98	40.761	-73.993	40.737	1073	1.802	id1638921	17	1_Training	953.857
2	4/23/16 15:58	4/23/16 16:03	-73.962	40.766	-73.95	40.782	278	1.261	id0631726	15	1_Training	287.024
2	4/21/16 12:32	4/21/16 12:37	-73.981	40.78	-73.976	40.789	289	0.629	id1947466	12	1_Training	284.916
1	6/16/16 12:35	6/16/16 12:45	-73.956	40.764	-73.943	40.791	632	1.981	id1723822	12	1_Training	535.927
2	1/6/16 13:39	1/6/16 13:49	-73.992	40.744	-73.975	40.763	613	1.629	id1144791	13	1_Training	548.668
1	2/25/16 13:40	2/25/16 13:54	-73.989	40.737	-73.983	40.75	805	0.975	id1497423	13	1_Training	745.071
1	4/2/16 15:35	4/2/16 15:55	-74.017	40.705	-73.974	40.762	1217	4.499	id2917044	15	1_Training	994.855
1	2/13/16 17:59	2/13/16 18:03	-74.004	40.748	-73.995	40.743	285	0.603	id2538816	17	1_Training	242.241
1	3/9/16 17:11	3/9/16 17:28	-73.979	40.741	-74.013	40.702	1047	3.251	id2808378	17	2_Testing	884.69
2	5/21/16 3:13	5/21/16 3:20	-73.884	40.748	-73.905	40.748	404	1.077	id2015130	3	1_Training	385.739
1	6/8/16 5:51	6/8/16 5:57	-73.99	40.756	-73.973	40.757	356	0.914	id1062725	5	2_Testing	330.277
1	5/1/16 2:40	5/1/16 3:02	-73.987	40.722	-73.973	40.686	1312	2.582	id3792892	2	2_Testing	1128.077
2	5/10/16 18:07	5/10/16 18:26	-73.959	40.776	-73.959	40.776	1109	0	id0924324	18	2_Testing	969.224
1	3/6/16 11:01	3/6/16 11:08	-73.976	40.758	-73.982	40.741	422	1.218	id1295254	11	1_Training	389.774
2	4/20/16 19:14	4/20/16 19:29	-73.948	40.783	-73.961	40.757	926	1.969	id0222570	19	2_Testing	799.692
1	5/19/16 18:57	5/19/16 18:59	-73.955	40.778	-73.948	40.78	115	0.384	id3680395	18	1_Training	121.55
2	5/4/16 18:04	5/4/16 18:38	-73.885	40.773	-73.947	40.775	2040	3.233	id0552144	18	1_Training	1727.218
2	2/11/16 11:03	2/11/16 11:09	-73.99	40.752	-73.994	40.741	339	0.768	id2034899	11	1_Training	338.688
1	4/6/16 0:52	4/6/16 1:07	-74.004	40.742	-74.011	40.724	865	1.336	id1283389	0	2_Testing	783.242
2	3/18/16 7:54	3/18/16 8:02	-73.961	40.769	-73.957	40.783	466	1.012	id2040373	7	1_Training	445.68
2	5/3/16 8:28	5/3/16 8:35	-73.98	40.77	-73.964	40.774	428	0.905	id2124906	8	2_Testing	384.25
2	3/1/16 6:40	3/1/16 7:01	-73.982	40.775	-74.01	40.722	1279	3.979	id1660823	6	2_Testing	1044.125
1	5/3/16 4:40	5/3/16 4:51	-73.989	40.72	-73.983	40.758	676	2.627	id0989891	4	2_Testing	575.761
1	2/3/16 7:57	2/3/16 8:02	-73.92	40.744	-73.927	40.755	292	0.883	id2679117	7	1_Training	294.817
2	4/27/16 9:05	4/27/16 9:12	-73.945	40.774	-73.955	40.779	395	0.606	id2145001	9	1_Training	381.58
1	6/3/16 11:40	6/3/16 11:57	-73.972	40.792	-73.97	40.765	1005	1.842	id3427182	11	2_Testing	894.096
2	6/17/16 11:46	6/17/16 11:57	-73.979	40.756	-73.988	40.737	705	1.4	id2346299	11	1_Training	593.838
1	6/26/16 11:17	6/26/16 11:30	-73.986	40.727	-74.014	40.704	788	2.169	id0105984	11	1_Training	698.945
1	3/29/16 21:19	3/29/16 21:24	-74.008	40.743	-73.989	40.748	320	1.017	id1587327	21	1_Training	293.537
1	6/25/16 13:48	6/25/16 13:58	-73.995	40.703	-74.004	40.713	566	0.849	id2519393	13	1_Training	546.703
1	6/20/16 22:40	6/20/16 22:48	-73.979	40.756	-73.979	40.743	515	0.913	id1009714	22	1_Training	441.223
2	1/23/16 8:46	1/23/16 9:06	-73.97	40.755	-73.977	40.748	1197	0.621	id1027675	8	2_Testing	1038.273
1	3/6/16 17:44	3/6/16 17:52	-73.997	40.724	-74.001	40.732	449	0.586	id0802391	17	2_Testing	445.835
1	5/14/16 14:02	5/14/16 14:27	-73.99	40.719	-73.987	40.751	1457	2.225	id2597894	14	1_Training	1312.471
1	4/2/16 4:24	4/2/16 4:43	-73.987	40.729	-73.961	40.797	1151	4.896	id1949220	4	2_Testing	908.812
2	5/4/16 11:02	5/4/16 11:12	-73.962	40.759	-73.963	40.773	603	0.97	id3389249	11	1_Training	534.998
2	4/2/16 16:01	4/2/16 16:13	-73.985	40.747	-73.979	40.728	724	1.383	id3245042	16	2_Testing	644.04
2	2/23/16 9:19	2/23/16 9:39	-74.016	40.715	-74.013	40.707	1198	0.638	id1285469	9	2_Testing	1050.515
2	3/21/16 11:22	3/21/16 11:24	-73.955	40.78	-73.958	40.777	72	0.277	id3482709	11	2_Testing	121.276
1	3/24/16 16:19	3/24/16 16:32	-73.961	40.778	-73.966	40.764	822	0.998	id0496379	16	1_Training	694.36
2	1/30/16 22:42	1/30/16 23:23	-73.786	40.645	-73.993	40.73	2453	12.308	id1703171	22	2_Testing	1290.98
1	3/2/16 7:02	3/2/16 7:24	-73.985	40.738	-73.87	40.774	1356	6.49	id2268459	7	2_Testing	974.746
2	2/15/16 22:28	2/15/16 22:30	-73.981	40.779	-73.977	40.782	93	0.361	id3013319	22	1_Training	132.835
2	5/13/16 2:21	5/13/16 2:24	-73.989	40.719	-73.996	40.721	155	0.421	id1265097	2	1_Training	169.014
1	6/27/16 11:22	6/27/16 11:23	-74.001	40.757	-74.001	40.757	40	0.002	id2954399	11	1_Training	75.803
1	4/9/16 22:33	4/9/16 22:41	-73.955	40.769	-73.972	40.785	461	1.42	id3152963	22	1_Training	446.625
2	6/11/16 17:48	6/11/16 18:01	-73.984	40.738	-74.005	40.708	741	2.307	id1904421	17	1_Training	699.467
1	5/19/16 10:44	5/19/16 11:02	-73.996	40.754	-73.984	40.747	1092	0.808	id3611647	10	1_Training	942.903
1	5/21/16 19:58	5/21/16 20:10	-73.952	40.811	-73.976	40.781	709	2.393	id0910982	19	1_Training	655.314
1	2/15/16 16:12	2/15/16 16:31	-73.954	40.764	-73.996	40.716	1143	4.012	id2640178	16	2_Testing	957.814
1	1/9/16 6:26	1/9/16 6:31	-73.94	40.7	-73.932	40.689	256	0.829	id0030324	6	2_Testing	291.378
2	2/25/16 1:46	2/25/16 1:57	-73.979	40.759	-73.98	40.724	660	2.43	id3883723	1	1_Training	589.527
1	6/30/16 7:37	6/30/16 7:43	-73.966	40.76	-73.979	40.765	357	0.797	id0674885	7	2_Testing	343.781
2	2/7/16 8:24	2/7/16 8:38	-73.933	40.759	-73.983	40.767	836	2.696	id3260324	8	1_Training	744.445
2	4/29/16 20:21	4/29/16 20:56	-73.966	40.769	-73.956	40.673	2120	6.629	id1561466	20	2_Testing	1596.052
1	6/30/16 10:53	6/30/16 11:03	-73.981	40.784	-73.957	40.781	570	1.292	id2106816	10	2_Testing	559.284
1	5/8/16 2:57	5/8/16 3:02	-73.926	40.703	-73.938	40.7	293	0.646	id2605569	2	1_Training	293.206
2	2/6/16 19:50	2/6/16 20:04	-73.976	40.755	-73.991	40.751	806	0.81	id3293082	19	1_Training	749.433
1	5/20/16 14:04	5/20/16 14:33	-73.986	40.777	-73.986	40.777	1778	0.029	id0790613	14	1_Training	1491.343
1	2/17/16 12:02	2/17/16 12:18	-74.004	40.743	-73.988	40.745	975	0.867	id0202431	12	1_Training	841.447
2	2/1/16 8:41	2/1/16 8:49	-73.983	40.775	-73.972	40.785	464	0.866	id2084457	8	1_Training	438.471
2	4/29/16 12:18	4/29/16 12:29	-73.955	40.774	-73.968	40.762	621	1.123	id2595331	12	1_Training	590.294
1	1/27/16 6:45	1/27/16 6:51	-73.992	40.745	-73.983	40.76	333	1.16	id3448735	6	1_Training	337.418
1	2/21/16 13:21	2/21/16 13:34	-74.01	40.74	-74	40.729	769	0.916	id1431322	13	1_Training	691.941
1	2/28/16 19:47	2/28/16 20:29	-73.988	40.764	-73.873	40.774	2554	6.079	id0130751	19	1_Training	1986.886
2	1/6/16 18:15	1/6/16 18:31	-73.997	40.732	-73.979	40.75	952	1.542	id1444884	18	2_Testing	846.157
1	3/8/16 8:33	3/8/16 8:36	-73.967	40.793	-73.97	40.796	180	0.232	id2797773	8	2_Testing	177.529
2	1/18/16 13:00	1/18/16 13:10	-73.99	40.757	-73.964	40.757	620	1.375	id0861216	13	1_Training	545.231
1	6/22/16 9:47	6/22/16 10:02	-73.995	40.766	-73.986	40.749	862	1.247	id3833049	9	1_Training	799.164
1	6/20/16 14:19	6/20/16 14:34	-73.978	40.755	-73.953	40.768	918	1.604	id1633648	14	1_Training	797.264
2	6/28/16 7:17	6/28/16 7:22	-73.968	40.766	-73.961	40.771	300	0.517	id3252664	7	2_Testing	288.416
2	4/24/16 16:48	4/24/16 17:04	-73.953	40.81	-73.946	40.778	993	2.25	id3755869	16	1_Training	849.016
2	2/17/16 17:40	2/17/16 18:13	-73.864	40.77	-73.913	40.873	1968	7.585	id2440671	17	1_Training	1424.856
1	5/6/16 10:37	5/6/16 11:13	-73.944	40.808	-74.012	40.704	2113	8.046	id1489555	10	1_Training	1537.012
2	5/13/16 23:13	5/13/16 23:19	-73.992	40.745	-73.981	40.747	396	0.583	id0162579	23	1_Training	341.029
2	6/30/16 15:48	6/30/16 17:31	-73.782	40.645	-73.986	40.76	6187	13.332	id3402983	15	1_Training	4235.65
1	5/23/16 0:09	5/23/16 0:19	-73.968	40.759	-73.985	40.769	606	1.087	id1713541	0	2_Testing	535.404
2	4/27/16 11:52	4/27/16 12:16	-74.004	40.723	-73.871	40.774	1466	7.839	id2732066	11	1_Training	927.543
1	2/20/16 23:45	2/20/16 23:52	-73.983	40.774	-73.987	40.78	392	0.506	id2445763	23	2_Testing	392.443
2	6/6/16 13:43	6/6/16 13:47	-73.983	40.745	-73.989	40.745	226	0.337	id3972131	13	2_Testing	232.537
2	2/22/16 19:02	2/22/16 19:12	-73.967	40.767	-73.982	40.752	645	1.285	id3779357	19	2_Testing	551.086
1	4/20/16 14:02	4/20/16 14:24	-73.983	40.754	-74.015	40.711	1315	3.422	id0931190	14	1_Training	1142.303
1	4/9/16 23:41	4/9/16 23:51	-73.983	40.742	-73.993	40.725	619	1.29	id1789034	23	2_Testing	548.371
2	1/22/16 18:20	1/22/16 18:23	-73.955	40.77	-73.95	40.777	175	0.578	id0746372	18	1_Training	176.169
2	3/19/16 18:18	3/19/16 18:33	-73.996	40.744	-73.983	40.764	906	1.503	id2567660	18	2_Testing	795.516
1	5/7/16 18:40	5/7/16 18:46	-73.954	40.784	-73.964	40.77	342	1.054	id1787258	18	1_Training	337.263
2	4/15/16 20:11	4/15/16 20:22	-74.009	40.72	-73.999	40.728	673	0.767	id0805117	20	2_Testing	595.482
2	6/19/16 0:23	6/19/16 0:34	-74.001	40.736	-74.009	40.707	645	2.066	id2828691	0	2_Testing	580.774
2	2/3/16 0:14	2/3/16 0:39	-73.988	40.72	-73.993	40.659	1484	4.219	id2729614	0	2_Testing	1225.514
2	6/10/16 1:48	6/10/16 2:09	-73.976	40.736	-73.963	40.712	1275	1.76	id1249988	1	2_Testing	1095.864
2	3/18/16 10:42	3/18/16 10:51	-73.98	40.766	-73.991	40.774	589	0.835	id2463869	10	2_Testing	491.382
1	3/20/16 22:51	3/20/16 23:14	-73.782	40.644	-73.857	40.726	1342	6.825	id2904820	22	2_Testing	1015.054
2	4/28/16 13:22	4/28/16 13:30	-74.001	40.758	-73.995	40.751	527	0.621	id0180594	13	2_Testing	437.777
1	2/2/16 18:40	2/2/16 18:45	-73.962	40.765	-73.968	40.763	314	0.355	id0749370	18	1_Training	276.729
2	6/9/16 6:54	6/9/16 7:02	-74.001	40.742	-73.98	40.76	503	1.699	id2848070	6	1_Training	440.162
2	3/14/16 14:57	3/14/16 15:15	-73.953	40.766	-73.979	40.762	1050	1.384	id3817493	14	1_Training	957.182
1	5/14/16 5:31	5/14/16 5:52	-73.968	40.8	-73.865	40.771	1233	5.762	id3129802	5	2_Testing	969.374
2	1/5/16 9:53	1/5/16 9:57	-73.981	40.721	-73.977	40.726	204	0.41	id3167292	9	1_Training	234.364
2	2/27/16 19:09	2/27/16 19:23	-74.006	40.745	-73.994	40.728	871	1.332	id1924450	19	2_Testing	751.035
2	6/17/16 14:40	6/17/16 14:44	-73.959	40.774	-73.953	40.779	248	0.475	id1794468	14	1_Training	235.123
1	2/25/16 2:35	2/25/16 2:50	-73.871	40.774	-73.86	40.829	896	3.872	id0204192	2	2_Testing	794.998
2	1/7/16 15:26	1/7/16 15:38	-73.978	40.746	-73.965	40.758	734	1.108	id3190007	15	1_Training	642.935
1	6/23/16 8:37	6/23/16 8:40	-73.974	40.795	-73.974	40.789	221	0.387	id3348726	8	1_Training	183.358
2	2/14/16 10:40	2/14/16 10:46	-74.013	40.702	-74.014	40.713	350	0.699	id3469446	10	1_Training	331.764
2	2/4/16 16:33	2/4/16 16:54	-73.992	40.744	-73.971	40.793	1259	3.551	id1915949	16	2_Testing	1074.83
1	4/8/16 15:26	4/8/16 15:38	-73.974	40.757	-73.96	40.775	711	1.453	id2899891	15	1_Training	642.333
2	2/3/16 7:32	2/3/16 7:46	-73.947	40.776	-73.973	40.755	851	1.969	id0942991	7	1_Training	751.16
1	1/28/16 15:31	1/28/16 16:14	-73.885	40.773	-73.981	40.782	2629	5.027	id2772912	15	2_Testing	2128.887
2	6/16/16 10:10	6/16/16 10:19	-73.994	40.751	-73.972	40.763	551	1.434	id2851756	10	2_Testing	502.461
1	4/6/16 1:26	4/6/16 1:36	-74.004	40.742	-73.974	40.764	650	2.205	id0851036	1	2_Testing	545.563
1	4/26/16 18:36	4/26/16 18:59	-74.008	40.715	-73.96	40.77	1356	4.576	id0283106	18	1_Training	1131.753
2	5/16/16 19:17	5/16/16 19:27	-73.982	40.779	-73.961	40.799	594	1.755	id1697231	19	1_Training	548.288
1	2/12/16 9:44	2/12/16 10:00	-73.973	40.756	-73.977	40.759	940	0.311	id3385889	9	1_Training	834.297
1	2/6/16 10:24	2/6/16 10:26	-73.962	40.756	-73.968	40.756	159	0.324	id3591274	10	2_Testing	138.972
2	1/21/16 15:29	1/21/16 15:55	-73.992	40.75	-73.965	40.769	1570	1.904	id3269098	15	1_Training	1347.663
1	2/1/16 22:20	2/1/16 22:34	-73.955	40.773	-73.969	40.803	808	2.168	id3159798	22	1_Training	746.929
2	2/25/16 21:24	2/25/16 21:47	-74.01	40.72	-73.975	40.757	1397	3.153	id0828941	21	1_Training	1185.445
2	2/6/16 6:03	2/6/16 6:11	-74.007	40.734	-74.004	40.756	466	1.595	id0995542	6	1_Training	437.025
1	5/18/16 13:54	5/18/16 14:07	-73.976	40.761	-73.972	40.75	750	0.771	id0661736	13	2_Testing	690.124
1	4/30/16 15:40	4/30/16 16:17	-73.973	40.785	-73.918	40.774	2235	3.019	id1408423	15	1_Training	1871.303
2	6/1/16 20:48	6/1/16 21:08	-73.863	40.769	-73.968	40.756	1219	5.557	id2476509	20	1_Training	940.433
2	6/11/16 16:59	6/11/16 17:33	-73.999	40.723	-73.983	40.778	2052	3.923	id1575277	16	2_Testing	1720.494
1	1/31/16 10:43	1/31/16 10:56	-73.976	40.776	-73.959	40.759	803	1.466	id0860703	10	2_Testing	708.171
1	1/2/16 22:54	1/2/16 23:05	-73.977	40.756	-73.939	40.81	666	4.24	id3211119	22	1_Training	541.222
1	3/18/16 8:22	3/18/16 9:47	-73.777	40.646	-73.985	40.761	5109	13.453	id2693863	8	2_Testing	3306.166
2	2/14/16 1:05	2/14/16 1:21	-73.99	40.72	-73.946	40.773	931	4.33	id2379416	1	1_Training	801.426
2	2/21/16 19:20	2/21/16 19:36	-73.988	40.728	-73.978	40.765	946	2.573	id2452510	19	1_Training	849.847
2	6/14/16 11:48	6/14/16 11:54	-73.964	40.764	-73.968	40.765	373	0.209	id0040164	11	2_Testing	323.063
2	5/16/16 23:15	5/16/16 23:31	-73.808	40.687	-73.808	40.687	947	0	id1145809	23	1_Training	836.274
1	3/21/16 20:14	3/21/16 20:24	-73.982	40.775	-73.956	40.764	601	1.574	id3214066	20	1_Training	541.868
2	2/5/16 14:56	2/5/16 15:15	-73.952	40.784	-73.961	40.761	1143	1.657	id0651671	14	1_Training	1002.763
2	4/12/16 11:42	4/12/16 11:48	-73.954	40.787	-73.959	40.778	370	0.631	id0707492	11	1_Training	329.884
2	2/24/16 20:21	2/24/16 20:44	-73.995	40.74	-73.956	40.748	1330	2.094	id0599157	20	1_Training	1192.907
2	4/23/16 16:10	4/23/16 16:19	-73.97	40.678	-73.991	40.678	505	1.133	id1309604	16	1_Training	499.511
2	2/14/16 20:58	2/14/16 21:09	-73.957	40.771	-73.986	40.74	653	2.65	id0183474	20	1_Training	592.343
1	5/18/16 18:59	5/18/16 19:19	-73.995	40.74	-73.987	40.762	1243	1.572	id1399824	18	2_Testing	1048.493
1	1/6/16 5:58	1/6/16 6:28	-73.782	40.645	-73.808	40.736	1777	6.467	id0407071	5	1_Training	1415.795
2	6/23/16 19:41	6/23/16 19:55	-74.003	40.749	-73.963	40.776	819	2.814	id0353238	19	2_Testing	739.841
2	6/8/16 0:45	6/8/16 0:52	-73.992	40.765	-73.98	40.784	376	1.443	id3974735	0	1_Training	386.425
2	1/12/16 18:55	1/12/16 19:05	-73.979	40.755	-73.988	40.753	592	0.505	id3151105	18	1_Training	535.67
1	1/28/16 12:28	1/28/16 12:32	-73.953	40.783	-73.946	40.779	228	0.446	id3009814	12	2_Testing	224.988
2	2/16/16 16:52	2/16/16 17:06	-74.01	40.721	-73.978	40.734	837	1.916	id3148002	16	1_Training	748.514
1	4/13/16 19:14	4/13/16 19:21	-73.954	40.785	-73.964	40.776	432	0.862	id3453520	19	2_Testing	394.792
1	1/14/16 9:24	1/14/16 10:00	-74.017	40.71	-73.786	40.712	2124	12.095	id3225079	9	1_Training	956.955
1	5/18/16 4:25	5/18/16 4:43	-74.001	40.731	-73.938	40.698	1069	4.043	id3842035	4	1_Training	886.857
2	2/20/16 11:43	2/20/16 11:46	-73.975	40.765	-73.97	40.766	185	0.27	id2722135	11	1_Training	173.573
2	5/24/16 13:21	5/24/16 13:40	-73.979	40.755	-73.988	40.743	1133	0.996	id3684742	13	2_Testing	995.243
1	5/14/16 17:50	5/14/16 18:23	-74.004	40.714	-73.979	40.784	1988	5.002	id2026236	17	2_Testing	1628.57
1	2/22/16 21:34	2/22/16 21:50	-74.004	40.742	-73.975	40.76	960	1.969	id3924756	21	1_Training	846.821
2	2/25/16 22:17	2/25/16 22:33	-73.992	40.76	-73.974	40.743	957	1.463	id1384906	22	1_Training	844.866
2	2/14/16 14:37	2/14/16 14:45	-73.991	40.746	-74.002	40.731	465	1.178	id3588665	14	1_Training	458.339
1	2/23/16 21:10	2/23/16 21:19	-73.991	40.734	-74.005	40.73	544	0.785	id2840400	21	1_Training	495.759
1	2/4/16 11:24	2/4/16 11:42	-73.984	40.77	-73.954	40.764	1105	1.633	id3355874	11	1_Training	937
2	5/21/16 12:29	5/21/16 12:37	-73.998	40.757	-73.993	40.747	449	0.702	id0363564	12	2_Testing	438.552
1	4/22/16 20:10	4/22/16 20:17	-74	40.735	-74.008	40.733	382	0.409	id0883448	20	1_Training	389.478
1	5/6/16 8:40	5/6/16 8:48	-73.984	40.725	-73.999	40.734	501	0.966	id1322536	8	2_Testing	450.202
2	3/30/16 8:52	3/30/16 9:00	-73.993	40.758	-73.989	40.769	519	0.839	id0559488	8	1_Training	443.886
2	3/28/16 8:02	3/28/16 8:14	-73.983	40.745	-73.985	40.759	695	1.022	id3226823	8	2_Testing	645.714
2	1/6/16 17:25	1/6/16 17:27	-73.963	40.776	-73.959	40.78	154	0.362	id3791668	17	1_Training	134.203
2	3/20/16 7:50	3/20/16 7:58	-73.96	40.759	-73.992	40.744	494	1.942	id3170402	7	2_Testing	448.028
1	5/20/16 22:05	5/20/16 22:12	-73.969	40.754	-73.974	40.738	430	1.147	id3815007	22	1_Training	391.518
2	2/12/16 15:26	2/12/16 15:31	-73.968	40.769	-73.963	40.778	300	0.708	id3443107	15	1_Training	285.745
